LOV_NUTSRegionID,Code,Name,StartYear,EndYear,ParentID,LOV_CountryID,Level
947,FR614,Lot-et-Garonne,2007,NULL,876,74,3
948,FR615,Pyrénées-Atlantiques,2007,NULL,876,74,3
949,FR621,Ariège,2007,NULL,877,74,3
950,FR622,Aveyron,2007,NULL,877,74,3
951,FR623,Haute-Garonne,2007,NULL,877,74,3
952,FR624,Gers,2007,NULL,877,74,3
953,FR625,Lot,2007,NULL,877,74,3
954,FR626,Hautes-Pyrénées,2007,NULL,877,74,3
955,FR627,Tarn,2007,NULL,877,74,3
956,FR628,Tarn-et-Garonne,2007,NULL,877,74,3
957,FR631,Corrèze,2007,NULL,878,74,3
958,FR632,Creuse,2007,NULL,878,74,3
959,FR633,Haute-Vienne,2007,NULL,878,74,3
960,FR711,Ain,2007,NULL,879,74,3
961,FR712,Ardèche,2007,NULL,879,74,3
962,FR713,Drôme,2007,NULL,879,74,3
963,FR714,Isère,2007,NULL,879,74,3
964,FR715,Loire,2007,NULL,879,74,3
965,FR716,Rhône,2007,NULL,879,74,3
966,FR717,Savoie,2007,NULL,879,74,3
967,FR718,Haute-Savoie,2007,NULL,879,74,3
968,FR721,Allier,2007,NULL,880,74,3
969,FR722,Cantal,2007,NULL,880,74,3
970,FR723,Haute-Loire,2007,NULL,880,74,3
971,FR724,Puy-de-Dôme,2007,NULL,880,74,3
972,FR811,Aude,2007,NULL,881,74,3
973,FR812,Gard,2007,NULL,881,74,3
974,FR813,Hérault,2007,NULL,881,74,3
975,FR814,Lozère,2007,NULL,881,74,3
976,FR815,Pyrénées-Orientales,2007,NULL,881,74,3
977,FR821,Alpes-de-Haute-Provence,2007,NULL,882,74,3
978,FR822,Hautes-Alpes,2007,NULL,882,74,3
979,FR823,Alpes-Maritimes,2007,NULL,882,74,3
980,FR824,Bouches-du-Rhône,2007,NULL,882,74,3
981,FR825,Var,2007,NULL,882,74,3
982,FR826,Vaucluse,2007,NULL,882,74,3
983,FR831,Corse-du-Sud,2007,NULL,883,74,3
984,FR832,Haute-Corse,2007,NULL,883,74,3
985,FR910,Guadeloupe,2007,NULL,884,74,3
986,FR920,Martinique,2007,NULL,885,74,3
987,FR930,Guyane,2007,NULL,886,74,3
988,FR940,Réunion,2007,NULL,887,74,3
989,FRZZZ,Extra-Regio,2007,NULL,888,74,3
990,GR1,VOREIA ELLADA,2007,NULL,NULL,84,1
991,GR2,KENTRIKI ELLADA,2007,NULL,NULL,84,1
992,GR3,ATTIKI,2007,NULL,NULL,84,1
993,GR4,"NISIA AIGAIOU, KRITI",2007,NULL,NULL,84,1
994,GRZ,EXTRA-REGIO,2007,NULL,NULL,84,1
995,GR11,"East Macedonia,Thrace",2007,NULL,990,84,2
996,GR12,Central Macedonia,2007,NULL,990,84,2
997,GR13,West Macedonia,2007,NULL,990,84,2
998,GR14,Thessaly,2007,NULL,990,84,2
999,GR21,Epirus,2007,NULL,991,84,2
1000,GR22,"Ionian Islands   ",2007,NULL,991,84,2
1001,GR23,Western Greece,2007,NULL,991,84,2
1002,GR24,Continental Greece,2007,NULL,991,84,2
1003,GR25,Peloponnese,2007,NULL,991,84,2
1004,GR30,Attica,2007,NULL,992,84,2
1005,GR41,"North Aegean  ",2007,NULL,993,84,2
1006,GR42,South Aegean,2007,NULL,993,84,2
1007,GR43,Crete,2007,NULL,993,84,2
1008,GRZZ,Extra-Regio,2007,NULL,994,84,2
1009,GR111,Evros,2007,NULL,995,84,3
1010,GR112,Xanthi,2007,NULL,995,84,3
1011,GR113,Rodopi,2007,NULL,995,84,3
1012,GR114,Drama,2007,NULL,995,84,3
1013,GR115,Kavala,2007,NULL,995,84,3
1014,GR121,Imathia,2007,NULL,996,84,3
1015,GR122,Thessaloniki,2007,NULL,996,84,3
1016,GR123,Kilkis,2007,NULL,996,84,3
1017,GR124,Pella,2007,NULL,996,84,3
1018,GR125,Pieria,2007,NULL,996,84,3
1019,GR126,Serres,2007,NULL,996,84,3
1020,GR127,Chalkidiki,2007,NULL,996,84,3
1021,GR131,Grevena,2007,NULL,997,84,3
1022,GR132,Kastoria,2007,NULL,997,84,3
1023,GR133,Kozani,2007,NULL,997,84,3
1024,GR134,Florina,2007,NULL,997,84,3
1025,GR141,Karditsa,2007,NULL,998,84,3
1026,GR142,Larisa,2007,NULL,998,84,3
1027,GR143,Magnisia,2007,NULL,998,84,3
1028,GR144,Trikala,2007,NULL,998,84,3
1029,GR211,Arta,2007,NULL,999,84,3
1030,GR212,Thesprotia,2007,NULL,999,84,3
1031,GR213,Ioannina,2007,NULL,999,84,3
1032,GR214,Preveza,2007,NULL,999,84,3
1033,GR221,Zakynthos,2007,NULL,1000,84,3
1034,GR222,Kerkyra,2007,NULL,1000,84,3
1035,GR223,Kefallinia,2007,NULL,1000,84,3
1036,GR224,Lefkada,2007,NULL,1000,84,3
1037,GR231,Aitoloakarnania,2007,NULL,1001,84,3
1038,GR232,Achaia,2007,NULL,1001,84,3
1039,GR233,Ileia,2007,NULL,1001,84,3
1040,GR241,Voiotia,2007,NULL,1002,84,3
1041,GR242,Evvoia,2007,NULL,1002,84,3
1042,GR243,Evrytania,2007,NULL,1002,84,3
1043,GR244,Fthiotida,2007,NULL,1002,84,3
1044,GR245,Fokida,2007,NULL,1002,84,3
1045,GR251,Argolida,2007,NULL,1003,84,3
1046,GR252,Arkadia,2007,NULL,1003,84,3
1047,GR253,Korinthia,2007,NULL,1003,84,3
1048,GR254,Lakonia,2007,NULL,1003,84,3
1049,GR255,Messinia,2007,NULL,1003,84,3
1050,GR300,Attiki,2007,NULL,1004,84,3
1051,GR411,Lesvos,2007,NULL,1005,84,3
1052,GR412,Samos,2007,NULL,1005,84,3
1053,GR413,Chios,2007,NULL,1005,84,3
1054,GR421,Dodekanisos,2007,NULL,1006,84,3
1055,GR422,Kyklades,2007,NULL,1006,84,3
1056,GR431,Irakleio,2007,NULL,1007,84,3
1057,GR432,Lasithi,2007,NULL,1007,84,3
1058,GR433,Rethymni,2007,NULL,1007,84,3
1059,GR434,Chania,2007,NULL,1007,84,3
1060,GRZZZ,Extra-Regio,2007,NULL,1008,84,3
1061,HU1,KOZEP-MAGYARORSZAG,2007,NULL,NULL,100,1
1062,HU2,DUNANTUL,2007,NULL,NULL,100,1
1063,HU3,ALFOLD ES ESZAK,2007,NULL,NULL,100,1
1064,HUZ,EXTRA-REGIO,2007,NULL,NULL,100,1
1065,HU10,Central Hungary,2007,NULL,1061,100,2
1066,HU21,Central Transdanubia,2007,NULL,1062,100,2
1067,HU22,West Transdanubia,2007,NULL,1062,100,2
1068,HU23,South Transdanubia,2007,NULL,1062,100,2
1069,HU31,North Hungaty,2007,NULL,1063,100,2
1070,HU32,North Great Plain,2007,NULL,1063,100,2
1071,HU33,South Great Plain,2007,NULL,1063,100,2
1072,HUZZ,Extra-Regio,2007,NULL,1064,100,2
1073,HU101,Budapest,2007,NULL,1065,100,3
1074,HU102,Pest,2007,NULL,1065,100,3
1075,HU211,Fejer,2007,NULL,1066,100,3
1076,HU212,Komarom-Esztergom,2007,NULL,1066,100,3
1077,HU213,Veszprem,2007,NULL,1066,100,3
1078,HU221,Gyor-Moson-Sopron,2007,NULL,1067,100,3
1079,HU222,Vas,2007,NULL,1067,100,3
1080,HU223,Zala,2007,NULL,1067,100,3
1081,HU231,Baranya,2007,NULL,1068,100,3
1082,HU232,Somogy,2007,NULL,1068,100,3
1083,HU233,Tolna,2007,NULL,1068,100,3
1084,HU311,Borsod-Abauj-Zemplen,2007,NULL,1069,100,3
1085,HU312,Heves,2007,NULL,1069,100,3
1086,HU313,Nograd,2007,NULL,1069,100,3
1087,HU321,Hajdu-Bihar,2007,NULL,1070,100,3
1088,HU322,Jasz-Nagykun-Szolnok,2007,NULL,1070,100,3
1089,HU323,Szabolcs-Szatmar-Bereg,2007,NULL,1070,100,3
1090,HU331,Bacs-Kiskun,2007,NULL,1071,100,3
1091,HU332,Bekes,2007,NULL,1071,100,3
1092,HU333,Csongrad,2007,NULL,1071,100,3
1093,HUZZZ,Extra-Regio,2007,NULL,1072,100,3
1094,IE0,IRELAND,2007,NULL,NULL,106,1
1095,IEZ,EXTRA-REGIO,2007,NULL,NULL,106,1
1096,IE01,"Border, Midlands and Western ",2007,NULL,1094,106,2
1097,IE02,Southern and Eastern,2007,NULL,1094,106,2
1098,IEZZ,Extra-Regio,2007,NULL,1095,106,2
1099,IE011,Border,2007,NULL,1096,106,3
1100,IE012,Midland,2007,NULL,1096,106,3
1101,IE013,West,2007,NULL,1096,106,3
1102,IE021,Dublin,2007,NULL,1097,106,3
1103,IE022,Mid-East,2007,NULL,1097,106,3
1104,IE023,Mid-West,2007,NULL,1097,106,3
1105,IE024,South-East (IRL),2007,NULL,1097,106,3
1106,IE025,South-West (IRL),2007,NULL,1097,106,3
1107,IEZZZ,Extra-Regio,2007,NULL,1098,106,3
1108,IS0,ÍSLAND,2007,NULL,NULL,101,1
1109,IS00,Ísland,2007,NULL,1108,101,2
1110,IS001,Höfuðborgarsvæði,2007,NULL,1109,101,3
1111,IS002,Landsbyggð,2007,NULL,1109,101,3
1112,ITC,NORD-OVEST,2007,NULL,NULL,109,1
1113,ITD,NORD-EST,2007,NULL,NULL,109,1
1114,ITE,CENTRO (I),2007,NULL,NULL,109,1
1115,ITF,SUD,2007,NULL,NULL,109,1
1116,ITG,ISOLE,2007,NULL,NULL,109,1
1117,ITZ,EXTRA-REGIO,2007,NULL,NULL,109,1
1118,ITC1,"Piedmont ",2007,NULL,1112,109,2
1119,ITC2,"Valle d’Aosta ",2007,NULL,1112,109,2
1120,ITC3,"Liguria ",2007,NULL,1112,109,2
1121,ITC4,"Lombardy ",2007,NULL,1112,109,2
1122,ITD1,Bolzano,2007,NULL,1113,109,2
1123,ITD2,"Trento ",2007,NULL,1113,109,2
1124,ITD3,"Veneto3 ",2007,NULL,1113,109,2
1125,ITD4,"Friuli- Venezia Giulia ",2007,NULL,1113,109,2
1126,ITD5,"Emilia-Romagna ",2007,NULL,1113,109,2
1127,ITE1,"Tuscany ",2007,NULL,1114,109,2
1128,ITE2,"Umbria ",2007,NULL,1114,109,2
1129,ITE3,"Marche ",2007,NULL,1114,109,2
1130,ITE4,"Lazio ",2007,NULL,1114,109,2
1131,ITF1,"Abruzzi ",2007,NULL,1115,109,2
1132,ITF2,"Molise ",2007,NULL,1115,109,2
1133,ITF3,"Campania ",2007,NULL,1115,109,2
1134,ITF4,"Apulia ",2007,NULL,1115,109,2
1135,ITF5,"Basilicata ",2007,NULL,1115,109,2
1136,ITF6,"Calabria ",2007,NULL,1115,109,2
1137,ITG1,"Sicily ",2007,NULL,1116,109,2
1138,ITG2,"Sardinia ",2007,NULL,1116,109,2
1139,ITZZ,Extra-Regio,2007,NULL,1117,109,2
1140,ITC11,Torino,2007,NULL,1118,109,3
1141,ITC12,Vercelli,2007,NULL,1118,109,3
1142,ITC13,Biella,2007,NULL,1118,109,3
1143,ITC14,Verbano-Cusio-Ossola,2007,NULL,1118,109,3
1144,ITC15,Novara,2007,NULL,1118,109,3
1145,ITC16,Cuneo,2007,NULL,1118,109,3
1146,ITC17,Asti,2007,NULL,1118,109,3
1147,ITC18,Alessandria,2007,NULL,1118,109,3
1148,ITC20,Valle d'Aosta/Vallée d'Aoste,2007,NULL,1119,109,3
1149,ITC31,Imperia,2007,NULL,1120,109,3
1150,ITC32,Savona,2007,NULL,1120,109,3
1151,ITC33,Genova,2007,NULL,1120,109,3
1152,ITC34,La Spezia,2007,NULL,1120,109,3
1153,ITC41,Varese,2007,NULL,1121,109,3
1154,ITC42,Como,2007,NULL,1121,109,3
1155,ITC43,Lecco,2007,NULL,1121,109,3
1156,ITC44,Sondrio,2007,NULL,1121,109,3
1157,ITC45,Milano,2007,NULL,1121,109,3
1158,ITC46,Bergamo,2007,NULL,1121,109,3
1159,ITC47,Brescia,2007,NULL,1121,109,3
1160,ITC48,Pavia,2007,NULL,1121,109,3
1161,ITC49,Lodi,2007,NULL,1121,109,3
1162,ITC4A,Cremona,2007,NULL,1121,109,3
1163,ITC4B,Mantova,2007,NULL,1121,109,3
1164,ITD10,Bolzano-Bozen,2007,NULL,1122,109,3
1165,ITD20,Trento,2007,NULL,1123,109,3
1166,ITD31,Verona,2007,NULL,1124,109,3
1167,ITD32,Vicenza,2007,NULL,1124,109,3
1168,ITD33,Belluno,2007,NULL,1124,109,3
1169,ITD34,Treviso,2007,NULL,1124,109,3
1170,ITD35,Venezia,2007,NULL,1124,109,3
1171,ITD36,Padova,2007,NULL,1124,109,3
1172,ITD37,Rovigo,2007,NULL,1124,109,3
1173,ITD41,Pordenone,2007,NULL,1125,109,3
1174,ITD42,Udine,2007,NULL,1125,109,3
1175,ITD43,Gorizia,2007,NULL,1125,109,3
1176,ITD44,Trieste,2007,NULL,1125,109,3
1177,ITD51,Piacenza,2007,NULL,1126,109,3
1178,ITD52,Parma,2007,NULL,1126,109,3
1179,ITD53,Reggio nell'Emilia,2007,NULL,1126,109,3
1180,ITD54,Modena,2007,NULL,1126,109,3
1181,ITD55,Bologna,2007,NULL,1126,109,3
1182,ITD56,Ferrara,2007,NULL,1126,109,3
1183,ITD57,Ravenna,2007,NULL,1126,109,3
1184,ITD58,Forlì-Cesena,2007,NULL,1126,109,3
1185,ITD59,Rimini,2007,NULL,1126,109,3
1186,ITE11,Massa-Carrara,2007,NULL,1127,109,3
1187,ITE12,Lucca,2007,NULL,1127,109,3
1188,ITE13,Pistoia,2007,NULL,1127,109,3
1189,ITE14,Firenze,2007,NULL,1127,109,3
1190,ITE15,Prato,2007,NULL,1127,109,3
1191,ITE16,Livorno,2007,NULL,1127,109,3
1192,ITE17,Pisa,2007,NULL,1127,109,3
1193,ITE18,Arezzo,2007,NULL,1127,109,3
1194,ITE19,Siena,2007,NULL,1127,109,3
1195,ITE1A,Grosseto,2007,NULL,1127,109,3
1196,ITE21,Perugia,2007,NULL,1128,109,3
1197,ITE22,Terni,2007,NULL,1128,109,3
1198,ITE31,Pesaro e Urbino,2007,NULL,1129,109,3
1199,ITE32,Ancona,2007,NULL,1129,109,3
1200,ITE33,Macerata,2007,NULL,1129,109,3
1201,ITE34,Ascoli Piceno,2007,NULL,1129,109,3
1202,ITE41,Viterbo,2007,NULL,1130,109,3
1203,ITE42,Rieti,2007,NULL,1130,109,3
1204,ITE43,Roma,2007,NULL,1130,109,3
1205,ITE44,Latina,2007,NULL,1130,109,3
1206,ITE45,Frosinone,2007,NULL,1130,109,3
1207,ITF11,L'Aquila,2007,NULL,1131,109,3
1208,ITF12,Teramo,2007,NULL,1131,109,3
1209,ITF13,Pescara,2007,NULL,1131,109,3
1210,ITF14,Chieti,2007,NULL,1131,109,3
1211,ITF21,Isernia,2007,NULL,1132,109,3
1212,ITF22,Campobasso,2007,NULL,1132,109,3
1213,ITF31,Caserta,2007,NULL,1133,109,3
1214,ITF32,Benevento,2007,NULL,1133,109,3
1215,ITF33,Napoli,2007,NULL,1133,109,3
1216,ITF34,Avellino,2007,NULL,1133,109,3
1217,ITF35,Salerno,2007,NULL,1133,109,3
1218,ITF41,Foggia,2007,NULL,1134,109,3
1219,ITF42,Bari,2007,NULL,1134,109,3
1220,ITF43,Taranto,2007,NULL,1134,109,3
1221,ITF44,Brindisi,2007,NULL,1134,109,3
1222,ITF45,Lecce,2007,NULL,1134,109,3
1223,ITF51,Potenza,2007,NULL,1135,109,3
1224,ITF52,Matera,2007,NULL,1135,109,3
1225,ITF61,Cosenza,2007,NULL,1136,109,3
1226,ITF62,Crotone,2007,NULL,1136,109,3
1227,ITF63,Catanzaro,2007,NULL,1136,109,3
1228,ITF64,Vibo Valentia,2007,NULL,1136,109,3
1229,ITF65,Reggio di Calabria,2007,NULL,1136,109,3
1230,ITG11,Trapani,2007,NULL,1137,109,3
1231,ITG12,Palermo,2007,NULL,1137,109,3
1232,ITG13,Messina,2007,NULL,1137,109,3
1233,ITG14,Agrigento,2007,NULL,1137,109,3
1234,ITG15,Caltanissetta,2007,NULL,1137,109,3
1235,ITG16,Enna,2007,NULL,1137,109,3
1236,ITG17,Catania,2007,NULL,1137,109,3
1237,ITG18,Ragusa,2007,NULL,1137,109,3
1238,ITG19,Siracusa,2007,NULL,1137,109,3
1239,ITG25,Sassari,2007,NULL,1138,109,3
1240,ITG26,Nuoro,2007,NULL,1138,109,3
1241,ITG27,Cagliari,2007,NULL,1138,109,3
1242,ITG28,Oristano,2007,NULL,1138,109,3
1243,ITG29,Olbia-Tempio,2007,NULL,1138,109,3
1244,ITG2A,Ogliastra,2007,NULL,1138,109,3
1245,ITG2B,Medio Campidano,2007,NULL,1138,109,3
1246,ITG2C,Carbonia-Iglesias,2007,NULL,1138,109,3
1247,ITZZZ,Extra-Regio,2007,NULL,1139,109,3
1248,LI0,LIECHTENSTEIN,2007,NULL,NULL,127,1
1249,LI00,Liechtenstein,2007,NULL,1248,127,2
1250,LI000,Liechtenstein,2007,NULL,1249,127,3
1251,LT0,LIETUVA,2007,NULL,NULL,128,1
1252,LTZ,EXTRA-REGIO,2007,NULL,NULL,128,1
1253,LT00,Lietuva,2007,NULL,1251,128,2
1254,LTZZ,Extra-Regio,2007,NULL,1252,128,2
1255,LT001,"Alytus county ",2007,NULL,1253,128,3
1256,LT002,"Kaunas county ",2007,NULL,1253,128,3
1257,LT003,"Klaipeda county ",2007,NULL,1253,128,3
1258,LT004,"Marijampolé county ",2007,NULL,1253,128,3
1259,LT005,"Panevêys county ",2007,NULL,1253,128,3
1260,LT006,"Siauliai county ",2007,NULL,1253,128,3
1261,LT007,"Taurage county ",2007,NULL,1253,128,3
1262,LT008,"Teliai county ",2007,NULL,1253,128,3
